lemma,obj_count,obj_immediate_count,pct_immediate
가름+하+는,2,2,100.0
만들+지,2,1,50.0
맛보+ㄴ,2,1,50.0
분석+하+ㄴ다,2,1,50.0
말리+ㄴ다,2,1,50.0
실현+하+기,2,2,100.0
드러내+어,2,1,50.0
구분+하+ㄹ,2,0,0.0
피하+ㄴ다,2,1,50.0
놓+는다,2,1,50.0
불어넣+어,2,2,100.0
처리+하+었+다,2,0,0.0
구별+하+ㄴ다,2,1,50.0
좁히+어,2,1,50.0
비유+하+ㄴ,2,1,50.0
의미+하+었+다,2,2,100.0
벗+어+나+지,2,2,100.0
접속+시키+ㄹ,2,0,0.0
돕+았+다,2,1,50.0
통하+어,2,2,100.0
보이+어+오+았+다,2,2,100.0
전송+하+ㄹ,2,0,0.0
따뜻+하+게,2,2,100.0
발전+시키+ㄴ다,2,0,0.0
닦+고,2,2,100.0
묘사+하+ㄴ,2,1,50.0
상정+하+ㄹ,2,2,100.0
무시+하+ㄴ,2,2,100.0
지니+었+다는,2,2,100.0
갖+는다+라고,2,2,100.0
예언+하+는,2,2,100.0
죽이+ㄹ,2,2,100.0
알+아+보+자,2,1,50.0
높이+ㄴ,2,2,100.0
복용+하+ㄴ다,2,2,100.0
진전+시키+ㄴ,2,1,50.0
만족+시키+는,2,2,100.0
내+ㅆ+던,2,1,50.0
증명+하+는,2,2,100.0
겪+지,2,2,100.0
줄이+는,2,2,100.0
바치+어야,2,1,50.0
이야기+하+는,2,2,100.0
내+ㅆ+ㄹ,2,1,50.0
처리+하+ㄹ,2,1,50.0
통과+시키+ㄹ,2,1,50.0
일으키+ㄴ다,2,2,100.0
좋아하+게,2,2,100.0
변화+시키+ㄴ다,2,1,50.0
보내+는가,2,1,50.0
치르+는,2,1,50.0
쥐+었+다,2,0,0.0
담그+ㄹ,2,2,100.0
사+게,2,2,100.0
살+기,2,2,100.0
움직이+는,2,1,50.0
해설+하+는,2,0,0.0
낳+는다,2,2,100.0
육성+하+ㄹ,2,1,50.0
창조+하+어+내+ㅆ+다,2,2,100.0
발전+시키+었+다,2,2,100.0
비교+하+는,2,0,0.0
발견+하+었+ㄹ,2,2,100.0
인정+하+ㄹ,2,1,50.0
수반+하+ㄴ다는,2,2,100.0
조장+하+는,2,2,100.0
가져오+ㄴ,2,1,50.0
회복+하+기,2,2,100.0
사랑+하+어,2,0,0.0
가+ㄹ,2,1,50.0
사+지,2,2,100.0
하+어+주+ㄴ,2,1,50.0
규제+하+는,2,1,50.0
구별+하+었+다,2,0,0.0
이용+하+게,2,2,100.0
구분+하+었+다,2,0,0.0
가르치+ㄴ다,2,2,100.0
해소+하+는,2,1,50.0
강제+하+는,2,2,100.0
열망+하+는,2,2,100.0
넣+는,2,0,0.0
지칭+하+ㄴ,2,2,100.0
범하+기,2,1,50.0
사랑+하+ㄴ다,2,2,100.0
기대+하+어,2,1,50.0
보내+고,2,1,50.0
멎+게,2,1,50.0
얻+지,2,0,0.0
밝히+어+내+ㄹ,2,2,100.0
내+ㄹ,2,2,100.0
이해+하+려고,2,1,50.0
가리+지,2,2,100.0
행하+ㄴ,2,2,100.0
행사+하+는,2,2,100.0
시키+ㄹ,2,0,0.0
담당+하+었+던,2,2,100.0
벌+는,2,2,100.0
키우+어,2,2,100.0
당하+ㄹ,2,2,100.0
감추+지,2,2,100.0
쏘+ㄴ,2,1,50.0
소개+하+ㄴ다,2,2,100.0
상상+하+어+보+자,2,2,100.0
결정+하+ㄹ,2,2,100.0
담그+는,2,2,100.0
확인+하+었+ㄹ,2,2,100.0
달래+기,2,2,100.0
다니+고,2,2,100.0
걸치+ㄴ,2,2,100.0
자처+하+는,2,1,50.0
추구+하+어,2,2,100.0
피우+ㄹ,2,2,100.0
관리+하+기,2,1,50.0
풀+는,2,2,100.0
유지+하+ㄴ다,2,2,100.0
지키+어야,2,1,50.0
예언+하+ㄴ다,2,0,0.0
짓+는다는,2,1,50.0
실증+하+는,2,0,0.0
손상+시키+지,2,2,100.0
낭비+하+는,2,1,50.0
장악+하+ㄹ,2,2,100.0
상징+하+ㄴ다+고,2,2,100.0
가꾸+어,2,0,0.0
재생+하+ㄹ,2,1,50.0
뜨+었+다,2,1,50.0
알+아+내+기,2,2,100.0
받아들이+ㄹ,2,1,50.0
입+었+다+고,2,1,50.0
지키+어+드리+고,2,0,0.0
사용+하+었+다는,2,2,100.0
짜+는,2,2,100.0
발견+하+어,2,1,50.0
갈망+하+고,2,2,100.0
입+었+ㄹ,2,1,50.0
바라보+ㅂ니다,2,2,100.0
제기+하+ㄹ,2,2,100.0
관찰+하+었+다,2,2,100.0
여기+고,2,0,0.0
생성+하+ㄴ다,2,2,100.0
알+아+보+기,2,2,100.0
붙이+ㄴ,2,2,100.0
취급+하+고,2,0,0.0
잊+는다,2,2,100.0
관측+하+었+다,2,0,0.0
나타내+어,2,2,100.0
기울이+었+던,2,2,100.0
지+었+다,2,2,100.0
운전+하+는,2,2,100.0
풀+어,2,2,100.0
변환+하+는,2,1,50.0
세우+어,2,1,50.0
거절+하+ㄴ,2,2,100.0
죽이+는,2,2,100.0
가지+지,2,2,100.0
조사+하+ㄴ,2,0,0.0
부담+하+게,2,2,100.0
죽이+ㄴ다,2,1,50.0
베풀+어,2,1,50.0
감추+고,2,2,100.0
비유+하+었+다,2,0,0.0
낳+은,2,1,50.0
베풀+는,2,2,100.0
개최+하+ㄹ,2,2,100.0
대하+는,2,2,100.0
분석+하+기,2,1,50.0
재+는,2,1,50.0
개발+하+는,2,2,100.0
잃+는,2,2,100.0
논하+어,2,1,50.0
세우+ㄹ,2,2,100.0
인식+하+게,2,2,100.0
사용+하+었+기,2,0,0.0
색칠+하+기,2,1,50.0
부르+ㄴ,2,1,50.0
두드리+는,2,2,100.0
유지+하+ㄴ다는,2,2,100.0
배우+ㄹ,2,1,50.0
검토+하+고,2,0,0.0
깨+고,2,2,100.0
빼앗기+ㄴ,2,2,100.0
수행+하+어,2,2,100.0
확신+하+ㄴ다,2,0,0.0
일삼+는,2,2,100.0
마다하+지,2,2,100.0
삼+아야,2,0,0.0
쳐다보+았+다,2,2,100.0
돌리+어+보+자,2,1,50.0
피+어,2,2,100.0
검토+하+ㄴ다,2,1,50.0
미치+ㄴ,2,2,100.0
갚+는,2,1,50.0
배우+ㄴ,2,1,50.0
기르+ㄴ다,2,2,100.0
검토+하+ㄴ,2,1,50.0
주목+하+어,2,1,50.0
흔들+ㄴ다,2,1,50.0
얻+ㄴ,2,2,100.0
빚+ㄹ,2,2,100.0
평가+하+려는,2,1,50.0
범하+는,2,2,100.0
잊+ㄴ,2,2,100.0
감액+하+어+주+는,2,1,50.0
하+다,2,2,100.0
중단+하+고,2,2,100.0
관찰+하+고,2,2,100.0
만들+어라,2,1,50.0
관통+하+는,2,2,100.0
간추리+어,2,1,50.0
바꾸+ㄹ,2,0,0.0
전하+ㄹ,2,2,100.0
붙이+어,2,1,50.0
없애+어,2,1,50.0
타+게,2,2,100.0
기념+하+는,2,2,100.0
공개+하+ㄴ,2,2,100.0
만들+었+다는,2,2,100.0
생각+하+어+보+ㄹ,2,2,100.0
돌보+아,2,2,100.0
보이+어+주+ㄴ다+고,2,2,100.0
싫어하+는,2,2,100.0
생각+하+어+내+ㅆ+다,2,1,50.0
과시+하+ㄴ,2,2,100.0
죽이+기,2,2,100.0
드리+ㅂ니다,2,2,100.0
흔들+었+다,2,0,0.0
묻+고,2,2,100.0
내+겠+소,2,2,100.0
지+셨+습니다,2,2,100.0
분류+하+ㄹ,2,0,0.0
주장+하+고,2,1,50.0
포함+하+ㄹ,2,2,100.0
상하+게,2,2,100.0
섞+은,2,0,0.0
권하+ㄴ다,2,2,100.0
이기+어+내+는,2,2,100.0
형성+하+ㄴ,2,2,100.0
그리+게,2,2,100.0
깨닫+아야,2,2,100.0
조절+하+ㄹ,2,0,0.0
전달+하+기,2,1,50.0
달+라+고,2,2,100.0
지르+었+다,2,2,100.0
주+겠+다+고,2,1,50.0
잃+기,2,2,100.0
넘기+지,2,1,50.0
배우+어야,2,2,100.0
설명+하+었+다,2,1,50.0
마시+ㄴ다는,2,2,100.0
받+았+다는,2,2,100.0
잘하+는,2,1,50.0
나타내+ㅆ+ㄹ,2,1,50.0
얻+어+내+고,2,1,50.0
얻+는다는,2,2,100.0
익히+어야,2,0,0.0
잣+아,2,2,100.0
개최+하+ㄴ,2,2,100.0
당하+지,2,2,100.0
정립+하+었+다,2,2,100.0
시작+하+는,2,1,50.0
깎+는,2,2,100.0
섭취+하+는,2,2,100.0
축복+하+어,2,2,100.0
이루+ㄴ다는,2,2,100.0
반영+하+어,2,1,50.0
씻+는,2,1,50.0
하+었+습니다,2,1,50.0
중요시+하+어야,2,1,50.0
당하+는,2,1,50.0
심+었+다,2,1,50.0
요리+하+ㄹ,2,1,50.0
면하+지,2,2,100.0
좋아하+ㅂ니다,2,2,100.0
간과+하+ㄹ,2,2,100.0
기술+하+ㄹ,2,1,50.0
더듬+어,2,2,100.0
띠+는,2,2,100.0
하+어+보+는,2,1,50.0
끼치+ㄴ다,2,2,100.0
던지+어,2,1,50.0
입증+하+는,2,1,50.0
만들+게,2,2,100.0
바라보+았+다,2,2,100.0
도모+하+는,2,1,50.0
잃+는다,2,2,100.0
떠나+는,2,1,50.0
확장+시키+ㄴ다,2,1,50.0
기뻐하+시+지,2,2,100.0
떠올리+게,2,1,50.0
들+는,2,1,50.0
누르+어,2,0,0.0
섭취+하+어야,2,2,100.0
상승+시키+는,2,2,100.0
증대+시키+ㄹ,2,0,0.0
통합+하+려는,2,2,100.0
인식+하+지,2,2,100.0
하사+하+었+다,2,1,50.0
하+어+내+ㄴ,2,2,100.0
익히+ㄴ,2,1,50.0
선택+하+었+ㄹ,2,2,100.0
전파+하+었+다,2,2,100.0
공부+하+었+다,2,2,100.0
확증+하+는,2,2,100.0
열+기,2,2,100.0
뽑+는,2,2,100.0
희생+하+는,2,2,100.0
뿌리+어,2,0,0.0
탐사+하+는,2,2,100.0
받+을,2,2,100.0
먹+ㄴ,2,2,100.0
하+었+다는,2,2,100.0
정하+었+다,2,0,0.0
맞이하+ㄹ,2,2,100.0
정의+하+었+다,2,1,50.0
내다보+ㄹ,2,2,100.0
치+ㄴ,2,1,50.0
쉬+ㄹ,2,2,100.0
확신+하+는,2,1,50.0
생각+지,2,2,100.0
없애+어+주+ㄴ다,2,1,50.0
이용+하+ㄹ,2,1,50.0
사+ㄹ,2,2,100.0
기다리+ㄹ,2,2,100.0
빼+ㄴ다,2,2,100.0
만들+어+내+었+다,1,1,100.0
캐+는,1,1,100.0
의식화+하+는,1,1,100.0
일정+하+게,1,1,100.0
내려다보+ㄴ,1,1,100.0
측정+하+고,1,0,0.0
갖+게+되+ㄴ다,1,1,100.0
미치+었+던,1,1,100.0
조사+하+었+ㄹ,1,0,0.0
용인+하+었+다,1,1,100.0
달성+하+었+던,1,1,100.0
묘사+하+었+ㄹ,1,0,0.0
발견+하+었었+다,1,1,100.0
개막+시키+ㄴ,1,1,100.0
축소+하+ㄴ,1,1,100.0
완화+하+어야,1,1,100.0
고하+고,1,1,100.0
추진+하+기,1,1,100.0
향유+하+는,1,1,100.0
결부+시키+게,1,0,0.0
밝히+어+지+고,1,1,100.0
삼+기,1,0,0.0
감추+게,1,1,100.0
무시+하+려는,1,1,100.0
조장+하+고,1,1,100.0
추진+하+려는,1,1,100.0
손꼽+ㄹ,1,1,100.0
전수받+ㄹ,1,1,100.0
미치+었+으리라는,1,1,100.0
읽+습니다,1,1,100.0
알+아+내+어야,1,1,100.0
나서+ㄹ,1,0,0.0
연상+하+는,1,1,100.0
정하+ㅂ니다,1,0,0.0
떠나+ㅆ+던,1,1,100.0
상상+하+는,1,0,0.0
진행+하+고,1,1,100.0
세우+지,1,1,100.0
던지+었+ㄹ,1,1,100.0
수행+하+었+던,1,1,100.0
알아맞히+ㄹ,1,1,100.0
발휘+하+었었+다,1,1,100.0
잃+었+ㄹ,1,1,100.0
강요+하+ㄴ,1,1,100.0
가리키+ㄴ다는,1,1,100.0
행사+하+ㄹ,1,1,100.0
만들+ㅂ니다,1,1,100.0
포기+하+ㄴ,1,1,100.0
듣+다,1,1,100.0
안전+시키+기,1,1,100.0
재촉+하+었+던,1,1,100.0
그리+다,1,0,0.0
맞추+ㄴ,1,0,0.0
대+ㅂ니다,1,0,0.0
증명+하+었+던,1,1,100.0
참가+시키+ㄴ,1,0,0.0
경주+하+어야,1,1,100.0
놓+습니다,1,0,0.0
기르+ㅂ시다,1,1,100.0
바꾸+고,1,0,0.0
탐구+하+어,1,1,100.0
다루+었+다,1,0,0.0
알+아+내+는,1,1,100.0
수립+하+고자,1,0,0.0
강요+하+던,1,1,100.0
배정+하+는,1,1,100.0
초청+하+ㄴ다는,1,1,100.0
예언+하+었+던,1,0,0.0
부리+ㄴ다+고,1,1,100.0
발사+하+는,1,0,0.0
장려+하+기,1,1,100.0
소비+하+었+다,1,1,100.0
관측+하+는,1,1,100.0
육성+하+기,1,1,100.0
고용+하+는,1,0,0.0
분석+하+어+보+는,1,1,100.0
후원+하+는,1,1,100.0
하+지+않+는,1,0,0.0
악화+시키+ㄹ,1,1,100.0
연결+시키+게,1,0,0.0
흡수+하+지,1,0,0.0
알+아+내+ㄴ다,1,1,100.0
옮기+ㄴ다+고,1,0,0.0
진출+시키+ㄹ,1,0,0.0
결여+하+ㄴ,1,1,100.0
어기+는,1,1,100.0
향상+시키+었+다,1,1,100.0
회귀+시키+었+다,1,0,0.0
대치+하+ㄹ,1,1,100.0
찾아내+었+다,1,1,100.0
변화+시키+지,1,1,100.0
초월+하+고,1,0,0.0
주저+하+었었+다,1,0,0.0
보존+하+기,1,1,100.0
비판+하+ㄴ,1,1,100.0
금지+하+ㄴ,1,1,100.0
보살피+는,1,1,100.0
보장+하+었+다,1,1,100.0
어기+기,1,0,0.0
그리+어+놓+ㄴ,1,1,100.0
뜻하+고,1,0,0.0
낮추+었+다,1,0,0.0
연구+하+던,1,1,100.0
만들+어+지+었+다,1,0,0.0
공급+하+게,1,1,100.0
뚫+기,1,1,100.0
대의하+는,1,1,100.0
잃+어+가+ㅆ+다,1,1,100.0
이룩하+ㄴ,1,1,100.0
인하+하+기,1,1,100.0
향하+ㄹ,1,1,100.0
처리+하+ㄴ다는,1,0,0.0
경작+하+는,1,1,100.0
감소+시키+었+던,1,1,100.0
받기도+하+는,1,1,100.0
통제+하+ㄴ,1,0,0.0
저지르+어,1,0,0.0
일으키+지,1,1,100.0
실증+하+기,1,1,100.0
경주+하+었+던,1,1,100.0
혁신+하+게,1,0,0.0
괴로워하+는,1,1,100.0
등장+시키+어,1,0,0.0
논증+하+려고,1,0,0.0
없애+어+버리+었+다,1,1,100.0
상승+시키+었+다,1,1,100.0
초월+하+ㄴ,1,1,100.0
보+ㄴ다+고,1,0,0.0
촉진+시키+었+다+고,1,1,100.0
등정+하+ㄹ,1,0,0.0
꾸려가+는,1,1,100.0
추구+하+었+던,1,1,100.0
가리키+게,1,1,100.0
약탈+하+게,1,1,100.0
형성+하+ㄹ,1,1,100.0
가리키+고,1,1,100.0
수행+하+었+다는,1,0,0.0
증가+시키+었+다는,1,1,100.0
걷+어+오+았+다,1,1,100.0
고치+기,1,1,100.0
문제삼+는,1,0,0.0
한정+하+어야,1,1,100.0
이해+하+어야,1,1,100.0
진전+시키+ㄴ다는,1,1,100.0
조사+하+기,1,1,100.0
잊+지+못하+었+다,1,0,0.0
증가+시키+게,1,0,0.0
관측+하+ㄹ,1,0,0.0
파악+하+려고,1,1,100.0
송신+하+지,1,1,100.0
발휘+하+ㄴ다,1,1,100.0
분간+하+ㄹ,1,0,0.0
달+아,1,0,0.0
생각+하+었+던,1,0,0.0
얼+게+하+는,1,1,100.0
당하+ㄴ다,1,1,100.0
나오+는,1,1,100.0
계산+하+었+다,1,1,100.0
재+어+보+ㄴ,1,1,100.0
인정+하+어야,1,1,100.0
개념화+하+기,1,0,0.0
구제+하+었+다,1,1,100.0
부여+하+지,1,1,100.0
환영+하+라,1,0,0.0
덧씌우+는,1,1,100.0
깨물+어+보+는,1,0,0.0
품+는다는,1,1,100.0
수여+하+ㄹ,1,1,100.0
뒤집+는,1,1,100.0
채택+하+고자,1,0,0.0
수호+하+었+다,1,1,100.0
뜯어고치+자던,1,0,0.0
안기+어+주+ㄴ다,1,1,100.0
비난+하+ㄴ다,1,1,100.0
지키+ㄴ,1,1,100.0
발표+하+는,1,1,100.0
듣+은,1,1,100.0
뒷받침+하+려는,1,1,100.0
흔들+는,1,0,0.0
더하+어+주+ㄴ다,1,1,100.0
대+고,1,1,100.0
방해+하+ㄴ다,1,0,0.0
하사+하+었+는가,1,0,0.0
기리+기,1,1,100.0
열어제치+ㄴ다,1,1,100.0
사고+하+게,1,1,100.0
비추+어+주+는,1,1,100.0
의심+하+라,1,1,100.0
곡해+하+는,1,1,100.0
더하+어+주+는,1,1,100.0
남기+ㄴ다,1,1,100.0
창조+하+었+다는,1,1,100.0
의심+하+어야,1,1,100.0
치장+하+려던,1,0,0.0
통괄+하+고,1,0,0.0
내팽개치+ㄴ,1,1,100.0
주장+하+ㄹ,1,0,0.0
분별+하+어야,1,0,0.0
촉구+하+어,1,1,100.0
하+어+주+ㄴ다+고,1,1,100.0
부탁+하+는,1,1,100.0
벌+려고,1,1,100.0
전락+시키+ㄴ,1,0,0.0
지나+는,1,1,100.0
비난+하+는,1,1,100.0
부여받+았+던,1,1,100.0
적용+시키+고자,1,0,0.0
치+었+다+고,1,1,100.0
이끌+ㄴ,1,1,100.0
선도+하+ㄴ,1,1,100.0
들먹이+는,1,1,100.0
팔+았+ㄹ까,1,0,0.0
괴롭히+려,1,1,100.0
범하+ㄴ,1,1,100.0
시험+하+어,1,0,0.0
과시+하+기,1,0,0.0
가리+어+내+는,1,1,100.0
악용+하+는,1,0,0.0
메우+어+보+려는,1,0,0.0
요청+하+ㄴ다는,1,1,100.0
빠뜨리+ㄴ다,1,0,0.0
인정+하+었+ㄹ,1,1,100.0
행사+하+었+ㄹ,1,1,100.0
통괄+하+는,1,1,100.0
올리+어+놓+ㄹ,1,0,0.0
찾+아+내+려,1,0,0.0
제시+하+ㄴ,1,0,0.0
세우+려,1,1,100.0
잃+고+말+는,1,1,100.0
곡해+하+ㄹ,1,1,100.0
깨닫+은,1,0,0.0
연기+하+ㄴ다는,1,1,100.0
찾+아라,1,1,100.0
앞서+ㄹ,1,0,0.0
달+았+습니다,1,1,100.0
하+자+고,1,1,100.0
가리+어+내+지,1,0,0.0
뒤지+어+보+게,1,1,100.0
배제+하+었+다,1,1,100.0
풀+었+나,1,0,0.0
수입+하+는,1,1,100.0
분해+하+ㄴ,1,0,0.0
정리+하+ㄴ,1,1,100.0
넘어서+려,1,1,100.0
정리+하+어+보+죠,1,0,0.0
조망+하+고,1,0,0.0
바로잡+는,1,1,100.0
나열+하+어,1,1,100.0
모독+하+ㄹ,1,1,100.0
포기+하+고,1,1,100.0
쓰+어+나+아+가+기,1,1,100.0
모독+하+고,1,0,0.0
과신+하+ㄴ,1,1,100.0
따지+어,1,0,0.0
따라잡+을,1,1,100.0
추월+하+ㄹ,1,1,100.0
증명+하+ㄴ,1,1,100.0
거치+ㅂ니다,1,1,100.0
인용+하+어,1,1,100.0
더럽히+ㄴ가+고,1,0,0.0
깨닫+을,1,0,0.0
강요+당하+어,1,1,100.0
부치+는,1,0,0.0
참작+하+었+ㄹ,1,0,0.0
평가+하+려고,1,1,100.0
경험+하+ㄴ다는,1,1,100.0
없애+려,1,1,100.0
펼치+ㄴ다,1,1,100.0
만회+하+ㄹ,1,1,100.0
밝히+려는,1,1,100.0
집필+하+기,1,0,0.0
가르치+어+달+라+고,1,1,100.0
다지+고,1,1,100.0
설득+시키+ㄹ,1,1,100.0
건너+어+오+ㄴ,1,1,100.0
평가+하+어야+하+는지,1,1,100.0
방문+하+어,1,1,100.0
등장+시키+는,1,1,100.0
높이+려,1,1,100.0
교육+하+고,1,0,0.0
구분+하+어,1,0,0.0
자청+하+ㄴ다,1,1,100.0
출판+하+ㄹ,1,1,100.0
견지+하+어,1,1,100.0
결정+하+지+요,1,1,100.0
제시+하+고자,1,1,100.0
쓰+어+놓+은,1,1,100.0
자랑+하+어,1,1,100.0
늘+어+놓+는,1,1,100.0
따+아+놓+ㄴ,1,1,100.0
보류+하+ㄴ,1,1,100.0
끼+았+다,1,1,100.0
설치+하+ㄴ다,1,1,100.0
찾+은,1,1,100.0
자+ㄹ,1,0,0.0
희생+시키+ㄴ,1,1,100.0
서술+하+는,1,1,100.0
실시+하+었+다+고,1,1,100.0
꾸+셨+다네,1,1,100.0
노예+취급+하+는,1,0,0.0
통제+하+게,1,1,100.0
부추기+는,1,0,0.0
비견+하+어,1,0,0.0
호소+하+는,1,1,100.0
요구+하+어,1,0,0.0
돌리+어+주+ㄴ다,1,1,100.0
다루+어야,1,1,100.0
자문+하+기,1,1,100.0
계산+하+는,1,1,100.0
기술+하+ㄴ다,1,1,100.0
굴러내리+는,1,1,100.0
투자+하+ㄴ,1,0,0.0
대신+하+는,1,1,100.0
전진+하+ㄹ,1,0,0.0
금지+하+어,1,1,100.0
오르+아+가+ㄹ,1,0,0.0
확인+하+어+보+려는,1,0,0.0
과소평가+하+어,1,0,0.0
도식화+시키+어,1,0,0.0
예언+하+었+다,1,1,100.0
달성+하+고자,1,0,0.0
메우+는,1,1,100.0
의심+하+ㄹ,1,0,0.0
붙이+는,1,1,100.0
옮기+어야,1,0,0.0
가로막+는다+고,1,1,100.0
모색+하+어야,1,1,100.0
배척+하+ㄹ,1,1,100.0
미루+어+두+기,1,0,0.0
배제+하+지,1,1,100.0
타개+하+어,1,1,100.0
형상화+하+ㄴ,1,1,100.0
낳+지,1,1,100.0
그리+어+내+고,1,0,0.0
보이+어+주+었+다+고,1,1,100.0
휴대+하+지,1,1,100.0
버티+어+나+아+가+는,1,1,100.0
발표+하+기,1,1,100.0
증명+하+었+ㄹ,1,1,100.0
상품화+하+는,1,0,0.0
대신+하+ㄹ,1,1,100.0
폐지+하+ㄴ다+고,1,1,100.0
노리+ㄹ,1,1,100.0
측정+하+어+내+ㄴ,1,1,100.0
제거+하+려는,1,1,100.0
넘+기,1,1,100.0
재+게,1,1,100.0
저지+하+려는,1,1,100.0
혁신+하+ㄴ,1,1,100.0
넓히+는,1,1,100.0
재+ㄴ다,1,1,100.0
제창+하+었+다,1,1,100.0
평준화+시키+려는,1,1,100.0
거듭하+ㄴ,1,1,100.0
올리+어+놓+기,1,0,0.0
맛보+고,1,0,0.0
고치+지,1,1,100.0
차+ㅆ+다+고,1,0,0.0
규정+하+ㄴ다+고,1,1,100.0
반박+하+지,1,0,0.0
사로잡+았+다,1,1,100.0
숙성+시키+는,1,1,100.0
튕기+는,1,1,100.0
들이+지,1,1,100.0
마주하+고,1,1,100.0
일으키+어,1,1,100.0
계속+하+게,1,1,100.0
지적+하+었+다,1,1,100.0
가속+하+는,1,0,0.0
벗어나+ㅆ+다+고,1,1,100.0
비기+게,1,0,0.0
지나+게,1,1,100.0
가입+시키+는,1,1,100.0
정벌+하+기,1,1,100.0
징발+하+었+다,1,1,100.0
발췌+하+어,1,0,0.0
단념+시키+는,1,1,100.0
지키+려,1,1,100.0
알+아+보+았+다,1,1,100.0
연장+받+는,1,0,0.0
메우+고,1,1,100.0
변경+하+ㄴ,1,0,0.0
지켜보+게,1,1,100.0
지급+하+던,1,0,0.0
방지+하+ㄹ,1,1,100.0
진동+시키+었+다,1,1,100.0
예시+하+ㄴ,1,1,100.0
막+아+내+ㅆ+다는,1,1,100.0
경영+하+고,1,1,100.0
팔+았+다+고,1,0,0.0
융통+하+ㄹ,1,1,100.0
회수+하+ㄹ,1,0,0.0
꼽+을,1,0,0.0
건설+하+었+던,1,1,100.0
연장+시키+는,1,1,100.0
지나+아,1,1,100.0
지급+하+ㄹ,1,1,100.0
외면+하+고,1,1,100.0
어기+게,1,1,100.0
꺼리+게,1,1,100.0
과시+하+고자,1,1,100.0
간파+하+ㄹ,1,1,100.0
정하+고,1,1,100.0
예측+하+ㄹ,1,0,0.0
안기+어+주+ㄹ,1,1,100.0
결제+하+ㄹ,1,1,100.0
나가+고자,1,0,0.0
관측+하+기,1,1,100.0
기양+하+는,1,1,100.0
하+어+나+아+가+지,1,0,0.0
담+아+내+려는,1,0,0.0
소홀히+하+었+다는,1,1,100.0
남기+어+두+ㄴ,1,1,100.0
자각+하+게,1,1,100.0
얻+었+다는,1,1,100.0
창조+하+ㄹ,1,1,100.0
벌이+어+나+아+가+ㅆ+다,1,0,0.0
밝히+었+다+고,1,0,0.0
되찾+고자,1,1,100.0
긋+는,1,1,100.0
바꾸+ㄴ,1,1,100.0
표현+하+어+주+고,1,0,0.0
변하+지,1,1,100.0
싣+고,1,0,0.0
거론+하+고,1,1,100.0
심화+시키+고,1,1,100.0
시도+하+ㄴ다,1,1,100.0
예금+하+게,1,0,0.0
융통+하+게,1,1,100.0
가지+었+ㄹ까,1,1,100.0
보충+하+지,1,1,100.0
영위+하+기,1,0,0.0
지급+하+지,1,1,100.0
지급+하+게,1,0,0.0
지급+하+ㄴ,1,1,100.0
올리+어야,1,0,0.0
조달+하+어야,1,1,100.0
수령+하+게,1,0,0.0
차감+하+ㄴ,1,1,100.0
찾+아+오+ㄹ,1,1,100.0
흠모+하+ㄴ,1,1,100.0
설득+하+고,1,1,100.0
깨우치+ㄴ,1,1,100.0
고도화+하+고,1,0,0.0
야기+시키+고,1,1,100.0
매달+아,1,0,0.0
만나+ㄴ다는,1,1,100.0
함축+하+고,1,1,100.0
기울이+ㄴ,1,1,100.0
넘기+어+주+게,1,1,100.0
지배+하+려,1,1,100.0
키우+어+오+ㄴ,1,0,0.0
자랑+하+던,1,1,100.0
앞지르+게,1,1,100.0
예고+하+어,1,1,100.0
제의+하+ㄴ다,1,0,0.0
만나+아야,1,1,100.0
유혹+하+ㄴ,1,1,100.0
내밀+고,1,1,100.0
불태우+어야,1,1,100.0
차단+하+는,1,1,100.0
삼+겠+다는,1,0,0.0
기어오르+는,1,1,100.0
역설+하+고,1,1,100.0
수놓+는,1,1,100.0
지배하+게+하+었+다,1,1,100.0
강화+하+ㄹ,1,1,100.0
늘리+어+주+는,1,1,100.0
떨+는,1,1,100.0
나오+았+다,1,1,100.0
깎아내리+는,1,1,100.0
사+고,1,1,100.0
품+기,1,1,100.0
굳히+었+다,1,1,100.0
합리화+시키+었+다,1,1,100.0
기용+하+ㄴ,1,1,100.0
넘+ㄹ,1,0,0.0
인하+하+었+다,1,0,0.0
해제+하+었+다,1,1,100.0
잊+어,1,1,100.0
받치+어,1,1,100.0
체념+하+어+버리+ㄴ,1,1,100.0
마련+하+려는,1,1,100.0
적용+하+겠+다는,1,0,0.0
신빙+하+는,1,1,100.0
진행+시키+ㄴ,1,0,0.0
거두어들이+었+다,1,1,100.0
주+겠+다는,1,1,100.0
부양+하+겠+다는,1,1,100.0
취소+하+었+다,1,1,100.0
돌아보+지,1,1,100.0
불어넣+었+다,1,1,100.0
쉬+고,1,0,0.0
끼우+ㄴ,1,0,0.0
떨어뜨리+고,1,0,0.0
만끽+하+고,1,1,100.0
모색+하+기,1,1,100.0
바라+었+던,1,0,0.0
도입+하+기,1,1,100.0
셈하+고,1,0,0.0
퍼붓+었+ㄹ,1,1,100.0
키+었+다,1,1,100.0
역임+하+ㄴ,1,1,100.0
그만두+지,1,1,100.0
빚+은,1,1,100.0
펴+어야,1,1,100.0
퇴임+시키+었+다,1,1,100.0
추진+하+려,1,1,100.0
확대+하+어야,1,1,100.0
터뜨리+ㄴ,1,0,0.0
찾+아+보+기,1,1,100.0
타결+하+기,1,0,0.0
내+라는,1,1,100.0
기다리+지,1,1,100.0
기하+어야,1,1,100.0
